name	x	y	z	size
LG1	-26.76276886	62.54999542	74.63110352	n/a
LG2	-35.76276779	53.54999542	73.63110352	n/a
LG3	-39.76276731	45.54999542	69.63110352	n/a
LG4	-45.7627666	37.54999542	66.63110352	n/a
LG5	-51.76276588	29.54999542	63.63110352	n/a
LG6	-55.76276541	20.54999542	59.63110352	n/a
LG7	-32.76276815	66.54999542	67.63110352	n/a
LG8	-39.76276731	59.54999542	66.63110352	n/a
LG9	-43.76276684	50.54999542	62.63110352	n/a
LG10	-52.76276577	43.54999542	60.63110352	n/a
LG11	-55.76276541	34.54999542	55.63110352	n/a
LG12	-59.76276493	26.54999542	51.63110352	n/a
LG13	-36.76276767	72.54999542	60.63110352	n/a
LG14	-42.76276696	65.54999542	57.63110352	n/a
LG15	-46.76276648	57.54999542	53.63110352	n/a
LG16	-55.76276541	48.54999542	51.63110352	n/a
LG17	-58.76276505	40.54999542	47.63110352	n/a
LG18	-61.76276469	31.54999542	43.63110352	n/a
LG19	-40.7627672	77.54999542	52.63110352	n/a
LG20	-46.76276648	69.54999542	50.63110352	n/a
LG21	-50.762766	61.54999542	45.63110352	n/a
LG22	-55.76276541	53.54999542	42.63110352	n/a
LG23	-59.76276493	45.54999542	38.63110352	n/a
LG24	-61.76276469	36.54999542	33.63110352	n/a
