name	x	y	z	size
LTG1	-42.8356857299805	22.5093596577644	-14.1172790527344	n/a
LTG2	-50.8356857299805	16.5093600153923	-9.11727905273438	n/a
LTG3	-55.8356857299805	10.5093603730202	-4.11727905273438	n/a
LTG4	-59.8356857299805	2.50936084985733	0.882720947265625	n/a
LTG5	-62.8356857299805	-5.49063867330551	6.88272094726562	n/a
LTG6	-64.8356857299805	-15.4906380772591	12.8827209472656	n/a
LTG7	-64.8356857299805	-23.4906376004219	17.8827209472656	n/a
LTG8	-64.8356857299805	-31.4906371235847	23.8827209472656	n/a
LTG9	-46.8356857299805	18.509359896183	-23.1172790527344	n/a
LTG10	-53.8356857299805	11.5093603134155	-18.1172790527344	n/a
LTG11	-59.8356857299805	4.50936073064804	-12.1172790527344	n/a
LTG12	-63.8356857299805	-3.4906387925148	-7.11727905273438	n/a
LTG13	-64.8356857299805	-11.4906383156776	-1.11727905273438	n/a
LTG14	-66.8356857299805	-20.4906377792358	4.88272094726562	n/a
LTG15	-66.8356857299805	-30.4906371831894	9.88272094726562	n/a
LTG16	-66.8356857299805	-37.4906367659569	14.8827209472656	n/a
LTG17	-46.8356857299805	10.5093603730202	-32.1172790527344	n/a
LTG18	-53.8356857299805	5.5093606710434	-27.1172790527344	n/a
LTG19	-60.8356857299805	-1.49063891172409	-22.1172790527344	n/a
LTG20	-65.8356857299805	-9.49063843488693	-16.1172790527344	n/a
LTG21	-67.8356857299805	-16.4906380176544	-9.11727905273438	n/a
LTG22	-67.8356857299805	-25.4906374812126	-3.11727905273438	n/a
LTG23	-67.8356857299805	-34.4906369447708	0.882720947265625	n/a
LTG24	-67.8356857299805	-44.4906363487244	6.88272094726562	n/a
LTG25	-41.8356857299805	6.50936061143875	-38.1172790527344	n/a
LTG26	-51.8356857299805	-2.49063885211945	-36.1172790527344	n/a
LTG27	-58.8356857299805	-7.49063855409622	-31.1172790527344	n/a
LTG28	-62.8356857299805	-15.4906380772591	-24.1172790527344	n/a
LTG29	-66.8356857299805	-23.4906376004219	-19.1172790527344	n/a
LTG30	-67.8356857299805	-33.4906370043755	-13.1172790527344	n/a
LTG31	-66.8356857299805	-40.4906365871429	-7.11727905273438	n/a
LTG32	-64.8356857299805	-49.4906360507011	-2.11727905273438	n/a
LPG1	-39.8356857299805	-79.4906342625618	26.8827209472656	n/a
LPG2	-45.8356857299805	-77.4906343817711	20.8827209472656	n/a
LPG3	-53.8356857299805	-72.4906346797943	13.8827209472656	n/a
LPG4	-57.8356857299805	-65.4906350970268	6.88272094726562	n/a
LPG5	-41.8356857299805	-71.490634739399	33.8827209472656	n/a
LPG6	-50.8356857299805	-70.4906347990036	28.8827209472656	n/a
LPG7	-57.8356857299805	-64.4906351566315	20.8827209472656	n/a
LPG8	-61.8356857299805	-59.4906354546547	13.8827209472656	n/a
LPG9	-41.8356857299805	-63.4906352162361	37.8827209472656	n/a
LPG10	-51.8356857299805	-61.4906353354454	34.8827209472656	n/a
LPG11	-59.8356857299805	-56.4906356334686	29.8827209472656	n/a
LPG12	-63.8356857299805	-52.4906358718872	19.8827209472656	n/a
LPG13	-42.8356857299805	-54.4906357526779	42.8827209472656	n/a
